,time_A,A0,A1,A2,time_B,B0,B1,B2,time_C,C0,C1,C2,time_D,D0,D1,D2
327,9.80,50,379,109,10.15,144,290,108,9.80,54,143,373,9.80,34,258,108
328,9.83,50,379,109,10.18,144,290,108,9.83,54,142,373,9.83,34,258,108
329,9.86,50,379,109,10.21,144,290,108,9.86,54,142,373,9.86,34,258,108
330,9.89,50,379,109,10.25,144,290,108,9.89,55,142,373,9.89,34,258,108
331,9.92,50,379,109,10.28,144,290,108,9.92,54,143,373,9.92,34,258,108
332,9.96,50,379,109,10.31,144,290,108,9.96,54,143,373,9.96,35,259,108
333,9.98,50,379,109,10.34,145,290,108,9.98,54,143,373,9.98,34,258,108
334,10.02,50,379,109,10.37,145,290,108,10.02,54,142,373,10.02,34,258,108
335,10.05,50,379,109,10.41,144,290,108,10.05,54,142,373,10.05,34,258,108
336,10.08,50,379,109,10.44,145,290,108,10.08,54,142,373,10.08,34,258,108
337,10.11,50,379,109,10.47,145,290,108,10.11,54,142,373,10.11,34,258,108
338,10.14,50,379,109,10.50,145,290,108,10.14,54,142,373,10.14,34,258,108
339,10.17,50,379,109,10.53,145,290,108,10.17,54,143,373,10.17,34,258,108
340,10.20,50,379,109,10.57,144,290,108,10.20,54,142,373,10.20,34,258,108
341,10.23,50,379,109,10.60,145,290,108,10.23,54,142,373,10.23,34,258,108
342,10.26,50,379,109,10.63,145,290,108,10.26,54,142,373,10.26,34,258,108
343,10.30,50,379,109,10.66,145,290,108,10.30,54,142,373,10.30,34,258,108
344,10.33,50,379,109,10.70,145,290,108,10.33,54,143,373,10.33,34,259,108
345,10.36,50,379,109,10.73,145,290,108,10.36,54,142,373,10.36,34,258,108
346,10.39,50,379,109,10.76,145,290,109,10.39,54,142,373,10.39,34,258,108
347,10.42,50,379,109,10.79,145,290,108,10.42,54,142,373,10.42,34,258,108
348,10.45,50,379,109,10.82,145,290,109,10.45,54,142,373,10.45,34,258,108
349,10.48,50,379,109,10.86,145,290,109,10.48,54,142,373,10.48,34,258,108
350,10.51,50,379,109,10.89,145,290,109,10.51,54,142,373,10.51,34,258,108
351,10.55,50,379,109,10.92,145,290,109,10.55,54,142,373,10.55,34,259,108
352,10.58,50,379,109,10.95,145,290,109,10.58,54,142,373,10.58,34,258,108
353,10.61,50,379,109,10.99,145,290,109,10.61,54,142,373,10.61,34,258,108
354,10.64,50,379,109,11.02,145,290,109,10.64,54,142,373,10.64,34,259,108
355,10.67,50,379,109,11.05,145,290,109,10.67,54,142,373,10.67,34,258,108
356,10.70,50,379,109,11.08,145,290,109,10.70,54,142,373,10.70,34,259,108
357,10.73,50,379,109,11.11,145,290,109,10.73,54,142,373,10.73,34,258,108
358,10.76,50,379,109,11.15,145,290,109,10.76,54,142,373,10.76,34,258,108
359,10.80,50,379,109,11.18,145,290,109,10.80,54,142,373,10.80,34,259,108
360,10.83,50,379,109,11.21,145,290,109,10.83,54,142,373,10.83,34,258,108
361,10.86,50,379,109,11.24,145,290,109,10.86,54,142,373,10.86,34,258,108
362,10.89,50,379,109,11.28,145,290,109,10.89,54,142,373,10.89,34,258,108
363,10.92,50,379,109,11.31,145,290,109,10.92,54,142,373,10.92,34,259,108
364,10.95,50,379,109,11.34,145,290,109,10.95,54,142,373,10.95,34,259,108
365,10.98,50,379,109,11.37,145,290,109,10.98,54,142,373,10.98,34,258,108
366,11.01,50,379,109,11.41,145,290,109,11.01,54,142,373,11.01,34,258,108
367,11.04,50,379,109,11.44,145,290,109,11.04,54,142,373,11.04,34,259,108
368,11.08,50,379,109,11.47,145,290,109,11.08,54,142,373,11.08,34,258,108
369,11.11,50,379,109,11.50,145,290,109,11.11,54,142,373,11.11,34,258,108
370,11.14,50,379,109,11.53,145,290,109,11.14,54,142,373,11.14,34,258,108
371,11.17,50,379,109,11.57,145,291,109,11.17,54,142,373,11.17,34,259,108
372,11.20,50,379,109,11.60,145,290,109,11.20,54,143,373,11.20,34,259,108
373,11.23,50,379,109,11.63,145,290,109,11.23,54,142,373,11.23,34,258,108
374,11.26,50,379,109,11.66,145,290,109,11.26,54,143,373,11.26,34,258,108
375,11.29,50,379,109,11.70,145,290,109,11.29,54,142,373,11.29,34,258,108
376,11.32,50,379,109,11.73,145,291,110,11.32,54,142,373,11.32,34,258,108
377,11.36,50,379,109,11.76,146,291,110,11.36,54,142,373,11.36,34,258,108
378,11.39,50,379,109,11.79,145,290,109,11.39,54,142,373,11.39,34,258,108
379,11.42,50,379,109,11.82,145,291,109,11.42,54,142,373,11.42,34,259,108
380,11.45,50,379,109,11.86,145,291,110,11.45,54,142,373,11.45,34,258,108
381,11.48,50,379,109,11.89,145,291,110,11.48,54,142,373,11.48,34,259,108
382,11.51,50,379,109,11.92,145,291,110,11.51,54,142,373,11.51,34,259,108
383,11.54,50,379,109,11.95,145,291,110,11.54,54,142,373,11.54,34,259,108
384,11.57,50,379,109,11.98,145,291,109,11.57,54,142,373,11.57,34,258,108
385,11.61,50,379,109,12.02,145,291,109,11.61,54,142,372,11.61,34,258,108
386,11.64,50,379,109,12.05,145,291,110,11.64,54,142,372,11.64,34,258,108
387,11.67,50,379,109,12.08,145,291,110,11.67,54,142,372,11.67,34,259,108
388,11.70,50,379,109,12.11,146,290,110,11.70,54,143,372,11.70,34,259,108
389,11.73,50,379,109,12.15,146,291,110,11.73,54,142,371,11.73,34,259,108
390,11.76,50,379,109,12.18,145,291,110,11.76,54,142,373,11.76,34,259,108
391,11.79,50,379,109,12.21,146,291,110,11.79,54,142,373,11.79,34,259,108
392,11.82,50,379,109,12.24,145,291,110,11.82,54,142,373,11.82,34,258,108
393,11.85,50,379,109,12.28,146,291,110,11.85,54,142,373,11.85,34,258,108
394,11.89,50,379,109,12.31,146,291,110,11.89,54,142,373,11.89,34,259,108
395,11.92,50,379,109,12.34,146,291,110,11.92,54,142,374,11.92,34,259,108
396,11.95,50,379,109,12.37,146,291,110,11.95,54,142,374,11.95,34,259,108
397,11.98,50,379,109,12.40,146,291,110,11.98,54,143,374,11.98,34,258,108
398,12.01,50,379,109,12.44,146,291,110,12.01,54,142,373,12.01,34,259,108
399,12.04,50,379,109,12.47,146,291,110,12.04,54,143,374,12.04,34,258,108
400,12.07,50,379,109,12.50,146,291,110,12.07,54,142,374,12.07,34,258,108
401,12.10,50,379,109,12.53,146,291,110,12.10,54,142,374,12.10,34,259,108
402,12.14,50,379,109,12.57,146,291,110,12.14,54,142,374,12.14,34,259,108
403,12.17,50,379,109,12.60,146,291,110,12.17,54,142,374,12.17,34,258,108
404,12.20,50,379,109,12.63,146,291,110,12.20,54,143,374,12.20,34,258,108
405,12.23,50,379,109,12.66,146,291,110,12.23,54,143,374,12.23,34,259,108
406,12.26,50,379,109,12.69,146,291,110,12.26,54,143,374,12.26,34,259,108
407,12.29,50,379,109,12.73,146,291,111,12.29,54,142,374,12.29,34,258,108
408,12.32,50,379,109,12.76,146,291,110,12.32,54,143,374,12.32,34,258,108
409,12.35,50,379,109,12.79,146,291,110,12.35,54,142,374,12.35,34,258,108
410,12.39,50,379,109,12.82,146,291,110,12.39,54,142,374,12.39,34,258,108
411,12.42,50,379,109,12.86,146,291,111,12.42,54,142,373,12.42,34,259,108
412,12.45,50,379,109,12.89,146,291,111,12.45,54,142,374,12.45,34,258,108
413,12.48,50,379,109,12.92,146,291,111,12.48,54,142,373,12.48,34,258,108
414,12.51,50,379,109,12.95,146,291,111,12.51,54,143,374,12.51,34,258,108
415,12.54,50,379,109,12.98,146,291,111,12.54,54,143,373,12.54,35,258,108
416,12.57,50,379,109,13.02,146,291,111,12.57,54,142,374,12.57,34,258,108
417,12.60,50,379,109,13.05,146,291,111,12.60,54,143,374,12.60,34,258,108
418,12.64,50,379,109,13.08,146,291,111,12.64,54,142,374,12.64,34,258,108
419,12.67,50,379,109,13.11,146,291,111,12.67,54,143,373,12.67,34,259,108
420,12.70,50,379,109,13.15,146,291,111,12.70,54,143,374,12.70,34,259,108
421,12.73,50,379,109,13.18,146,291,111,12.73,54,142,374,12.73,34,258,108
422,12.76,50,379,109,13.21,146,291,111,12.76,54,142,374,12.76,34,259,108
423,12.79,50,379,109,13.24,146,291,111,12.79,54,142,373,12.79,34,258,108
424,12.82,50,379,109,13.28,146,291,111,12.82,54,142,373,12.82,34,259,109
425,12.85,50,379,109,13.31,146,291,111,12.85,54,142,374,12.85,34,259,108
426,12.89,50,379,109,13.34,147,291,111,12.89,54,142,374,12.89,34,258,108
427,12.92,50,379,109,13.37,146,291,111,12.92,54,142,373,12.92,34,258,108
428,12.95,50,379,109,13.40,146,291,111,12.95,54,142,373,12.95,34,258,108
429,12.98,50,379,109,13.44,146,291,111,12.98,54,142,374,12.98,34,258,108
430,13.01,50,379,109,13.47,146,291,111,13.01,54,142,373,13.01,34,259,108
431,13.04,50,379,109,13.50,146,291,111,13.04,54,142,374,13.04,34,258,108
432,13.07,50,379,109,13.53,146,291,111,13.07,54,142,373,13.07,34,259,108
433,13.10,50,379,109,13.56,147,291,111,13.10,54,142,374,13.10,34,258,108
434,13.14,50,379,109,13.60,146,291,111,13.14,54,142,373,13.14,34,259,108
435,13.17,50,379,109,13.63,147,291,111,13.17,54,142,373,13.17,34,259,108
436,13.20,50,379,109,13.66,147,291,111,13.20,54,142,373,13.20,34,259,108
437,13.23,50,379,109,13.69,147,292,112,13.23,54,142,374,13.23,34,258,108
438,13.26,50,379,109,13.73,147,291,111,13.26,54,142,373,13.26,34,259,108
439,13.29,50,379,109,13.76,147,292,111,13.29,54,142,373,13.29,34,258,108
440,13.32,50,379,109,13.79,147,291,112,13.32,54,143,374,13.32,34,259,108
441,13.35,50,379,109,13.82,147,291,111,13.35,54,142,374,13.35,34,259,108
442,13.38,50,379,109,13.85,147,291,112,13.38,54,142,373,13.38,34,259,108
443,13.42,50,379,109,13.89,147,291,112,13.42,54,142,373,13.42,34,259,108
444,13.45,50,379,109,13.92,147,291,112,13.45,54,142,373,13.45,34,259,108
445,13.48,50,379,109,13.95,147,292,112,13.48,54,142,373,13.48,34,259,108
446,13.51,50,379,109,13.98,147,292,112,13.51,54,143,374,13.51,34,259,108
447,13.54,50,379,109,14.02,147,291,112,13.54,54,142,373,13.54,34,259,108
448,13.57,50,379,109,14.05,147,292,112,13.57,54,142,373,13.57,34,259,108
449,13.60,50,379,109,14.08,147,292,112,13.60,54,142,373,13.60,34,258,108
450,13.63,50,379,109,14.11,147,291,112,13.63,54,142,373,13.63,34,258,108
451,13.67,50,379,109,14.15,147,291,112,13.67,54,142,374,13.67,34,259,108
452,13.70,50,379,109,14.18,147,291,112,13.70,54,143,373,13.70,34,259,108
453,13.73,50,379,109,14.21,147,292,112,13.73,54,142,373,13.73,34,259,108
454,13.76,50,379,109,14.24,147,291,112,13.76,54,142,373,13.76,34,259,108
455,13.79,50,379,109,14.27,147,292,112,13.79,54,143,374,13.79,34,258,108
456,13.82,50,379,109,14.31,147,291,112,13.82,54,142,373,13.82,34,259,108
457,13.85,50,379,109,14.34,147,292,112,13.85,54,142,374,13.85,34,259,108
458,13.88,50,379,109,14.37,147,292,112,13.88,54,142,373,13.88,34,259,108
459,13.92,50,379,109,14.40,147,292,112,13.92,54,142,373,13.92,34,258,108
460,13.95,50,379,109,14.44,147,292,112,13.95,54,142,373,13.95,34,259,108
461,13.98,50,379,109,14.47,147,292,112,13.98,54,142,373,13.98,34,259,108
462,14.01,50,379,109,14.50,147,292,112,14.01,54,142,374,14.01,34,259,108
463,14.04,50,379,109,14.53,147,292,112,14.04,54,142,373,14.04,34,259,108
464,14.07,50,379,109,14.56,147,292,112,14.07,54,142,373,14.07,34,258,108
465,14.10,50,379,109,14.60,147,292,112,14.10,54,142,374,14.10,34,259,108
466,14.13,50,379,109,14.63,147,292,112,14.13,54,142,373,14.13,34,258,108
467,14.16,50,379,109,14.66,147,292,112,14.16,54,142,373,14.16,34,259,108
468,14.20,50,379,109,14.69,147,292,112,14.20,54,142,373,14.20,34,259,108
469,14.23,50,379,109,14.73,147,292,112,14.23,54,142,374,14.23,34,259,108
470,14.26,50,379,109,14.76,147,292,112,14.26,54,142,373,14.26,34,259,108
471,14.29,50,379,109,14.79,147,292,113,14.29,54,142,373,14.29,34,259,108
472,14.32,50,379,109,14.82,147,292,112,14.32,54,142,374,14.32,34,259,108
473,14.35,50,379,109,14.85,147,292,112,14.35,54,142,373,14.35,34,258,108
474,14.38,50,379,109,14.89,147,292,113,14.38,54,142,373,14.38,34,259,108
475,14.41,50,379,109,14.92,147,292,113,14.41,54,142,373,14.41,34,259,108
476,14.44,50,379,109,14.95,147,292,113,14.44,54,142,373,14.44,34,258,108
477,14.48,50,379,109,14.98,147,292,113,14.48,54,142,373,14.48,34,259,108
478,14.51,50,379,109,15.02,148,292,113,14.51,54,142,373,14.51,34,259,108
479,14.54,50,379,109,15.05,147,292,113,14.54,54,142,373,14.54,34,259,108
480,14.57,50,379,109,15.08,147,292,113,14.57,54,142,373,14.57,34,259,108
481,14.60,50,379,109,15.11,147,292,113,14.60,54,142,373,14.60,34,259,108
482,14.63,50,379,109,15.15,147,292,113,14.63,54,142,373,14.63,34,259,108
483,14.66,50,379,109,15.18,147,292,113,14.66,54,142,373,14.66,34,259,108
484,14.69,50,379,109,15.21,148,292,113,14.69,54,142,373,14.69,34,259,108
485,14.73,50,379,109,15.24,148,292,113,14.73,54,142,373,14.73,34,259,108
486,14.76,50,379,109,15.27,148,292,113,14.76,54,142,374,14.76,34,259,108
487,14.79,50,379,109,15.31,148,292,113,14.79,54,142,373,14.79,34,259,108
488,14.82,50,379,109,15.34,148,292,113,14.82,54,142,373,14.82,34,259,108
489,14.85,51,379,109,15.37,147,292,113,14.85,54,142,373,14.85,34,259,108
490,14.88,50,379,109,15.40,148,292,113,14.88,54,142,373,14.88,34,259,108
491,14.91,50,379,109,15.44,147,292,113,14.91,54,142,373,14.91,34,258,108
492,14.94,50,379,109,15.47,147,292,113,14.94,54,142,373,14.94,34,259,108
493,14.98,50,379,109,15.50,147,292,113,14.98,54,142,373,14.98,34,259,108
494,15.01,50,379,109,15.53,148,292,113,15.01,54,142,373,15.01,34,259,108
495,15.04,50,379,108,15.56,148,292,113,15.04,54,142,373,15.04,34,259,108
496,15.07,50,379,109,15.60,148,292,113,15.07,54,142,373,15.07,34,258,108
497,15.10,50,379,109,15.63,148,292,113,15.10,54,142,374,15.10,34,259,108
498,15.13,50,379,109,15.66,148,292,113,15.13,54,142,373,15.13,34,259,108
499,15.16,50,379,109,15.69,148,292,113,15.16,54,142,373,15.16,34,259,108
500,15.19,50,379,109,15.73,148,292,113,15.19,54,142,374,15.19,34,259,108
501,15.23,50,379,109,15.76,148,292,113,15.23,54,142,373,15.23,34,259,108
502,15.26,50,379,109,15.79,148,292,113,15.26,54,142,373,15.26,34,259,108
503,15.29,50,379,109,15.82,148,292,113,15.29,54,142,373,15.29,34,259,108
504,15.32,50,379,109,15.85,148,292,113,15.32,54,142,374,15.32,34,259,108
505,15.35,50,378,108,15.89,148,292,113,15.35,54,142,373,15.35,34,259,108
506,15.38,50,379,108,15.92,148,292,113,15.38,54,142,374,15.38,34,259,108
507,15.41,50,379,109,15.95,148,292,113,15.41,54,142,373,15.41,34,259,108
508,15.44,50,379,109,15.98,148,292,114,15.44,54,142,373,15.44,34,259,108
509,15.48,50,379,108,16.02,148,292,113,15.48,54,142,373,15.48,34,259,108
510,15.51,50,379,109,16.05,148,292,113,15.51,54,142,374,15.51,34,259,108
511,15.54,50,378,108,16.08,148,292,114,15.54,54,142,373,15.54,34,259,108
512,15.57,50,378,109,16.11,148,292,114,15.57,54,142,373,15.57,34,259,108
513,15.60,50,378,109,16.14,148,292,114,15.60,54,142,373,15.60,34,259,108
514,15.63,50,378,109,16.18,148,293,114,15.63,54,142,373,15.63,34,259,108
515,15.66,50,378,109,16.21,148,292,114,15.66,54,142,373,15.66,34,259,108
516,15.69,50,378,108,16.24,148,292,114,15.69,54,142,374,15.69,34,259,108
517,15.72,50,378,109,16.27,148,292,114,15.72,54,142,373,15.72,34,258,108
518,15.76,50,378,109,16.31,148,292,114,15.76,54,142,373,15.76,34,259,108
519,15.79,50,379,109,16.34,148,292,113,15.79,54,142,373,15.79,34,259,108
520,15.82,50,378,108,16.37,148,292,114,15.82,54,142,373,15.82,34,259,109
521,15.85,50,378,109,16.40,148,292,114,15.85,54,142,374,15.85,34,259,108
522,15.88,50,378,108,16.43,148,292,114,15.88,54,142,373,15.88,34,259,108
523,15.91,50,378,109,16.47,148,292,114,15.91,54,142,373,15.91,34,259,108
524,15.94,50,378,109,16.50,148,292,114,15.94,54,142,373,15.94,34,259,108
525,15.97,50,378,109,16.53,148,292,114,15.97,54,142,373,15.97,34,259,108
526,16.01,50,379,108,16.56,148,292,114,16.01,54,142,373,16.01,34,259,108
527,16.04,50,378,108,16.60,148,292,114,16.04,54,142,373,16.04,34,259,108
528,16.07,50,379,108,16.63,148,292,114,16.07,54,142,373,16.07,34,259,108
529,16.10,50,378,109,16.66,148,292,114,16.10,54,142,373,16.10,34,259,108
530,16.13,50,378,109,16.69,148,293,114,16.13,54,142,373,16.13,34,259,108
531,16.16,50,378,108,16.73,148,293,114,16.16,54,142,373,16.16,34,259,108
532,16.19,50,378,108,16.76,148,292,114,16.19,54,142,373,16.19,34,259,108
533,16.22,50,378,109,16.79,148,292,114,16.22,54,142,373,16.22,34,259,108
534,16.25,50,378,108,16.82,148,292,114,16.25,54,142,373,16.25,34,259,108
535,16.29,50,378,109,16.85,148,293,114,16.29,54,142,373,16.29,34,259,108
536,16.32,50,378,108,16.89,148,292,114,16.32,54,142,373,16.32,34,259,108
537,16.35,50,378,109,16.92,148,293,114,16.35,54,142,373,16.35,34,259,108
538,16.38,50,378,109,16.95,148,292,114,16.38,54,142,373,16.38,34,259,108
539,16.41,50,378,108,16.98,148,292,114,16.41,54,142,373,16.41,34,259,108
540,16.44,50,378,108,17.01,148,292,114,16.44,54,142,373,16.44,34,259,108
541,16.47,50,378,109,17.05,148,293,114,16.47,54,142,373,16.47,34,259,108
542,16.50,50,378,109,17.08,148,293,114,16.50,54,142,373,16.50,34,259,108
543,16.54,50,378,108,17.11,148,293,114,16.54,54,142,373,16.54,34,259,108
544,16.57,50,378,108,17.14,148,293,114,16.57,54,142,373,16.57,34,259,108
545,16.60,50,378,108,17.18,148,293,114,16.60,54,142,373,16.60,34,259,108
546,16.63,50,378,109,17.21,148,293,114,16.63,54,142,373,16.63,34,259,108
547,16.66,50,378,109,17.24,148,293,114,16.66,54,142,373,16.66,34,259,108
548,16.69,50,378,108,17.27,148,293,114,16.69,54,142,373,16.69,34,259,108
549,16.72,50,378,109,17.30,148,293,114,16.72,54,142,373,16.72,34,259,108
550,16.75,50,378,108,17.34,148,293,114,16.75,54,142,373,16.75,34,259,108
551,16.78,50,378,108,17.37,148,293,114,16.78,54,142,373,16.78,34,259,108
552,16.82,50,378,109,17.40,148,293,114,16.82,54,142,373,16.82,34,259,108
553,16.85,50,378,108,17.43,149,293,114,16.85,54,142,373,16.85,34,259,108
554,16.88,50,378,108,17.47,148,293,114,16.88,54,142,373,16.88,34,259,108
555,16.91,50,378,108,17.50,148,293,114,16.91,54,142,373,16.91,34,259,108
556,16.94,50,378,109,17.53,148,293,114,16.94,54,142,373,16.94,34,259,108
557,16.97,50,378,109,17.56,148,293,114,16.97,54,142,373,16.97,34,259,108
558,17.00,50,378,108,17.60,148,293,114,17.00,54,142,373,17.00,34,259,108
559,17.03,50,378,108,17.63,148,293,114,17.03,54,142,373,17.03,34,259,108
560,17.07,50,378,109,17.66,148,293,114,17.07,54,142,373,17.07,34,259,108
561,17.10,50,378,108,17.69,148,293,114,17.10,54,142,373,17.10,34,259,108
562,17.13,50,378,109,17.72,148,293,114,17.13,54,142,373,17.13,34,259,108
563,17.16,50,378,109,17.76,148,293,114,17.16,54,142,373,17.16,34,259,108
564,17.19,50,378,108,17.79,148,293,114,17.19,54,142,373,17.19,34,259,108
565,17.22,50,378,109,17.82,148,293,114,17.22,54,142,373,17.22,34,259,108
566,17.25,50,378,108,17.85,148,293,114,17.25,54,142,373,17.25,34,259,108
567,17.28,50,378,108,17.89,148,293,114,17.28,54,142,373,17.28,34,260,108
568,17.31,50,378,108,17.92,149,293,114,17.31,54,142,373,17.31,34,259,108
569,17.35,50,378,108,17.95,148,293,114,17.35,54,142,373,17.35,34,259,108
570,17.38,50,378,108,17.98,148,293,114,17.38,54,142,373,17.38,34,259,108
571,17.41,50,378,108,18.01,149,293,114,17.41,54,142,373,17.41,34,259,108
572,17.44,50,378,109,18.05,148,293,114,17.44,54,142,373,17.44,34,259,108
573,17.47,50,378,108,18.08,148,293,114,17.47,54,142,373,17.47,34,259,108
574,17.50,50,378,108,18.11,148,293,114,17.50,54,142,373,17.50,34,259,108
575,17.53,50,378,108,18.14,148,293,115,17.53,54,142,373,17.53,34,259,108
576,17.56,50,378,108,18.18,148,293,114,17.56,54,142,373,17.56,34,259,108
577,17.60,50,378,108,18.21,148,293,114,17.60,54,142,373,17.60,34,259,108
578,17.63,50,378,109,18.24,148,293,115,17.63,54,142,373,17.63,34,259,108
579,17.66,50,378,109,18.27,148,293,114,17.66,54,142,373,17.66,34,259,108
580,17.69,50,378,108,18.30,148,293,114,17.69,54,142,373,17.69,34,259,108
581,17.72,50,378,108,18.34,148,293,114,17.72,54,142,373,17.72,34,259,108
582,17.75,50,378,108,18.37,148,293,114,17.75,54,142,373,17.75,34,259,108
583,17.78,50,378,109,18.40,148,293,114,17.78,54,142,373,17.78,34,259,108
584,17.81,50,378,109,18.43,148,293,114,17.81,54,142,373,17.81,34,259,108
585,17.85,50,378,108,18.47,148,293,114,17.85,54,142,373,17.85,34,259,108
586,17.88,50,378,108,18.50,148,293,114,17.88,54,142,373,17.88,34,259,108
587,17.91,50,378,108,18.53,148,293,114,17.91,54,142,373,17.91,34,259,108
588,17.94,50,378,108,18.56,148,293,114,17.94,54,142,373,17.94,34,259,108
589,17.97,50,378,109,18.59,148,293,114,17.97,54,142,373,17.97,34,259,108
590,18.00,50,378,108,18.63,148,293,114,18.00,54,142,373,18.00,34,259,108
591,18.03,50,378,108,18.66,148,293,114,18.03,54,142,373,18.03,34,259,108
592,18.06,50,378,108,18.69,148,293,114,18.06,54,142,373,18.06,34,259,108
593,18.10,50,378,108,18.72,148,293,114,18.10,54,142,373,18.10,34,259,108
594,18.13,50,378,108,18.76,148,293,114,18.13,54,142,373,18.13,34,259,108
595,18.16,50,378,108,18.79,148,293,114,18.16,54,142,373,18.16,34,259,108
596,18.19,50,378,108,18.82,148,293,114,18.19,54,142,373,18.19,34,259,108
597,18.22,50,378,108,18.85,148,293,115,18.22,54,142,373,18.22,34,259,108
598,18.25,50,378,108,18.88,148,293,115,18.25,54,142,373,18.25,34,259,108
599,18.28,50,378,109,18.92,148,293,115,18.28,54,142,373,18.28,34,259,108
600,18.31,50,378,108,18.95,148,293,115,18.31,54,142,373,18.31,34,259,108
601,18.34,50,378,109,18.98,148,293,114,18.34,54,142,373,18.34,34,259,108
602,18.38,50,378,108,19.01,148,293,114,18.38,54,142,373,18.38,34,259,108
603,18.41,50,378,108,19.05,148,293,115,18.41,54,142,373,18.41,34,259,108
604,18.44,50,378,108,19.08,148,293,114,18.44,54,142,373,18.44,34,259,108
605,18.47,50,378,108,19.11,148,293,114,18.47,54,142,373,18.47,34,259,108
606,18.50,50,378,108,19.14,148,293,114,18.50,54,142,373,18.50,34,259,108
607,18.53,50,378,108,19.17,148,293,115,18.53,54,142,373,18.53,34,259,108
608,18.56,50,378,108,19.21,148,293,114,18.56,54,142,373,18.56,34,259,108
609,18.59,50,378,108,19.24,148,293,115,18.59,54,142,373,18.59,34,259,108
610,18.63,50,378,108,19.27,148,293,115,18.63,54,142,373,18.63,34,259,108
611,18.66,50,378,108,19.30,148,293,114,18.66,54,142,373,18.66,34,259,108
612,18.69,50,378,108,19.34,149,293,114,18.69,54,142,373,18.69,34,259,108
613,18.72,50,378,108,19.37,148,293,114,18.72,54,142,373,18.72,34,259,108
614,18.75,50,378,108,19.40,148,293,114,18.75,54,142,373,18.75,34,259,108
615,18.78,50,378,108,19.43,148,293,114,18.78,54,142,373,18.78,34,259,108
616,18.81,50,378,108,19.47,148,293,114,18.81,54,142,373,18.81,34,259,108
617,18.84,50,378,108,19.50,148,293,114,18.84,54,142,373,18.84,34,259,108
618,18.88,50,378,108,19.53,148,293,114,18.88,54,142,373,18.88,34,259,108
619,18.91,50,378,108,19.56,148,293,114,18.91,54,142,373,18.91,34,259,108
620,18.94,50,378,108,19.59,148,293,114,18.94,54,142,373,18.94,34,259,108
621,18.97,50,378,108,19.63,148,293,114,18.97,54,142,373,18.97,34,259,108
622,19.00,50,378,108,19.66,148,293,115,19.00,54,142,373,19.00,34,259,108
623,19.03,50,378,108,19.69,148,293,114,19.03,54,142,373,19.03,34,259,108
624,19.06,50,378,108,19.72,149,293,114,19.06,54,142,373,19.06,34,259,108
625,19.09,50,378,108,19.76,148,293,114,19.09,54,142,373,19.09,34,259,108
626,19.13,50,378,108,19.79,148,293,114,19.13,54,141,373,19.13,34,259,108
627,19.16,50,378,109,19.82,148,293,115,19.16,54,141,373,19.16,34,259,108
628,19.19,50,378,108,19.85,148,293,114,19.19,54,142,373,19.19,34,259,108
629,19.22,50,378,108,19.88,148,293,114,19.22,54,142,373,19.22,34,259,108
630,19.25,50,378,108,19.92,148,293,114,19.25,54,142,373,19.25,34,260,108
631,19.28,50,378,108,19.95,148,293,115,19.28,54,141,373,19.28,34,259,108
632,19.31,50,378,108,19.98,148,293,114,19.31,54,142,373,19.31,34,259,108
633,19.34,50,378,108,20.01,148,293,115,19.34,54,142,373,19.34,34,259,108
634,19.37,50,378,108,20.04,148,293,114,19.37,54,141,373,19.37,34,259,108
635,19.41,50,378,108,20.08,148,293,115,19.41,54,142,373,19.41,34,259,108
