,time_A,A0,A1,A2,time_B,B0,B1,B2,time_C,C0,C1,C2,time_C,C0,C1,C2
2795,85.48,44,361,97,89.72,155,318,111,86.80,55,137,352,86.80,55,137,352
2796,85.51,45,361,97,89.75,155,318,111,86.83,55,137,352,86.83,55,137,352
2797,85.54,44,361,97,89.78,155,318,112,86.86,55,137,352,86.86,55,137,352
2798,85.57,45,361,97,89.81,155,318,112,86.89,55,137,352,86.89,55,137,352
2799,85.60,44,361,97,89.84,155,318,111,86.92,55,137,352,86.92,55,137,352
2800,85.63,44,361,97,89.88,155,318,111,86.95,55,137,352,86.95,55,137,352
2801,85.66,44,361,97,89.91,155,318,111,86.98,55,137,352,86.98,55,137,352
2802,85.69,44,361,97,89.94,155,318,111,87.02,55,137,352,87.02,55,137,352
2803,85.72,44,361,97,89.97,155,318,111,87.05,55,137,352,87.05,55,137,352
2804,85.75,44,361,97,90.01,155,318,111,87.08,55,137,352,87.08,55,137,352
2805,85.78,44,361,97,90.04,154,318,111,87.11,55,137,352,87.11,55,137,352
2806,85.81,45,361,97,90.07,155,318,111,87.14,56,137,352,87.14,56,137,352
2807,85.84,44,361,97,90.10,155,318,111,87.17,55,137,352,87.17,55,137,352
2808,85.87,44,361,97,90.13,155,318,111,87.20,55,137,352,87.20,55,137,352
2809,85.90,44,361,97,90.17,155,318,112,87.23,55,137,352,87.23,55,137,352
2810,85.93,44,361,97,90.20,155,318,111,87.27,55,137,352,87.27,55,137,352
2811,85.96,44,361,97,90.23,154,318,111,87.30,56,137,352,87.30,56,137,352
2812,86.00,44,361,97,90.26,155,318,111,87.33,55,137,352,87.33,55,137,352
2813,86.03,44,361,97,90.30,155,318,111,87.36,55,137,352,87.36,55,137,352
2814,86.05,44,361,97,90.33,155,318,112,87.39,55,137,352,87.39,55,137,352
2815,86.09,45,361,97,90.36,155,318,111,87.42,55,137,352,87.42,55,137,352
2816,86.12,44,361,97,90.39,155,318,111,87.45,55,137,352,87.45,55,137,352
2817,86.15,44,361,97,90.43,155,318,111,87.48,56,137,352,87.48,56,137,352
2818,86.18,45,361,97,90.46,155,318,111,87.52,55,137,352,87.52,55,137,352
2819,86.21,45,361,97,90.49,155,318,111,87.55,55,137,352,87.55,55,137,352
2820,86.24,45,361,97,90.52,155,318,111,87.58,55,137,352,87.58,55,137,352
2821,86.27,44,361,97,90.55,155,318,112,87.61,56,137,352,87.61,56,137,352
2822,86.30,44,361,97,90.59,154,318,111,87.64,55,137,352,87.64,55,137,352
2823,86.33,44,361,97,90.62,155,318,111,87.67,55,137,352,87.67,55,137,352
2824,86.36,45,361,97,90.65,155,318,111,87.70,55,137,352,87.70,55,137,352
2825,86.39,44,361,97,90.68,155,318,112,87.73,55,137,352,87.73,55,137,352
2826,86.42,44,361,97,90.72,154,318,111,87.77,55,137,352,87.77,55,137,352
2827,86.45,44,361,97,90.75,155,318,112,87.80,55,137,352,87.80,55,137,352
2828,86.48,44,361,97,90.78,155,318,112,87.83,55,137,352,87.83,55,137,352
2829,86.51,44,361,97,90.81,155,318,111,87.86,55,137,352,87.86,55,137,352
2830,86.54,44,361,97,90.84,155,318,111,87.89,55,137,352,87.89,55,137,352
2831,86.57,44,361,97,90.88,155,318,111,87.92,55,137,352,87.92,55,137,352
2832,86.60,45,361,97,90.91,155,318,111,87.95,55,137,352,87.95,55,137,352
2833,86.63,44,361,97,90.94,155,318,111,87.98,55,137,352,87.98,55,137,352
2834,86.66,44,361,97,90.97,155,318,111,88.01,55,137,352,88.01,55,137,352
2835,86.69,44,361,97,91.01,155,318,111,88.05,55,137,352,88.05,55,137,352
2836,86.72,44,361,97,91.04,155,318,111,88.08,55,137,352,88.08,55,137,352
2837,86.75,44,361,97,91.07,155,318,112,88.11,55,137,352,88.11,55,137,352
2838,86.78,44,361,97,91.10,155,318,111,88.14,55,137,352,88.14,55,137,352
2839,86.81,44,361,97,91.13,155,318,112,88.17,56,137,352,88.17,56,137,352
2840,86.84,45,361,97,91.17,155,318,111,88.20,55,137,352,88.20,55,137,352
2841,86.87,45,361,97,91.20,155,318,111,88.23,55,137,352,88.23,55,137,352
2842,86.90,44,361,97,91.23,155,318,112,88.26,55,137,352,88.26,55,137,352
2843,86.93,44,361,97,91.26,155,318,112,88.30,55,137,352,88.30,55,137,352
2844,86.96,44,361,97,91.30,154,318,111,88.33,55,137,352,88.33,55,137,352
2845,86.99,45,361,97,91.33,155,318,111,88.36,55,137,352,88.36,55,137,352
2846,87.02,44,361,97,91.36,155,318,111,88.39,55,137,352,88.39,55,137,352
2847,87.05,45,361,97,91.39,155,318,111,88.42,55,137,352,88.42,55,137,352
2848,87.08,44,361,97,91.43,155,318,111,88.45,55,137,352,88.45,55,137,352
2849,87.11,44,361,97,91.46,155,318,112,88.48,55,137,352,88.48,55,137,352
2850,87.14,45,361,97,91.49,155,318,111,88.51,55,137,352,88.51,55,137,352
2851,87.17,45,361,97,91.52,155,318,111,88.55,55,137,352,88.55,55,137,352
2852,87.20,45,361,97,91.55,155,318,111,88.58,55,137,352,88.58,55,137,352
2853,87.23,45,361,97,91.59,155,318,111,88.61,55,137,352,88.61,55,137,352
2854,87.26,44,361,97,91.62,155,318,111,88.64,55,137,352,88.64,55,137,352
2855,87.29,45,361,97,91.65,155,318,111,88.67,55,137,352,88.67,55,137,352
2856,87.32,45,361,97,91.68,155,318,111,88.70,55,137,352,88.70,55,137,352
2857,87.35,44,361,97,91.71,154,318,112,88.73,55,137,352,88.73,55,137,352
2858,87.38,44,361,97,91.75,154,318,111,88.76,56,137,352,88.76,56,137,352
2859,87.41,45,361,97,91.78,155,318,112,88.79,55,137,352,88.79,55,137,352
2860,87.44,44,361,97,91.81,155,318,111,88.83,55,137,352,88.83,55,137,352
2861,87.47,45,361,97,91.84,155,318,111,88.86,55,137,352,88.86,55,137,352
2862,87.50,44,361,97,91.88,155,318,111,88.89,55,137,352,88.89,55,137,352
2863,87.53,45,361,97,91.91,155,318,112,88.92,55,137,352,88.92,55,137,352
2864,87.56,44,361,97,91.94,155,318,112,88.95,55,137,352,88.95,55,137,352
2865,87.59,44,361,97,91.97,155,318,111,88.98,55,137,352,88.98,55,137,352
2866,87.62,44,361,97,92.01,155,318,111,89.01,55,137,352,89.01,55,137,352
2867,87.65,45,361,97,92.04,155,318,111,89.04,55,137,352,89.04,55,137,352
2868,87.68,44,361,97,92.07,155,318,112,89.08,56,137,352,89.08,56,137,352
2869,87.71,44,361,97,92.10,155,318,111,89.11,56,137,352,89.11,56,137,352
2870,87.75,45,361,97,92.13,155,318,112,89.14,55,137,352,89.14,55,137,352
2871,87.77,45,361,97,92.17,155,318,112,89.17,55,137,352,89.17,55,137,352
2872,87.80,45,361,97,92.20,155,318,111,89.20,55,137,352,89.20,55,137,352
2873,87.83,45,361,97,92.23,155,318,111,89.23,55,137,352,89.23,55,137,352
2874,87.86,45,361,97,92.26,155,318,111,89.26,55,137,352,89.26,55,137,352
2875,87.90,45,361,97,92.30,155,318,111,89.29,55,137,352,89.29,55,137,352
2876,87.93,45,361,97,92.33,155,318,111,89.32,55,137,352,89.32,55,137,352
2877,87.96,45,361,97,92.36,155,318,112,89.36,55,137,352,89.36,55,137,352
2878,87.99,45,361,97,92.39,155,318,112,89.39,55,137,352,89.39,55,137,352
2879,88.02,45,361,97,92.43,155,318,112,89.42,55,137,352,89.42,55,137,352
2880,88.05,44,361,97,92.46,154,318,111,89.45,55,137,352,89.45,55,137,352
2881,88.08,44,361,97,92.49,155,318,112,89.48,55,137,351,89.48,55,137,351
2882,88.11,44,361,97,92.52,155,318,112,89.51,55,137,352,89.51,55,137,352
2883,88.14,44,361,97,92.55,155,318,111,89.54,55,137,352,89.54,55,137,352
2884,88.17,45,361,97,92.58,155,318,112,89.57,55,137,352,89.57,55,137,352
2885,88.20,45,361,97,92.62,155,318,112,89.61,55,137,352,89.61,55,137,352
2886,88.23,45,361,97,92.65,155,318,111,89.64,55,137,352,89.64,55,137,352
2887,88.26,45,361,97,92.68,155,318,111,89.67,55,137,352,89.67,55,137,352
2888,88.29,45,361,97,92.71,155,318,111,89.70,55,137,352,89.70,55,137,352
2889,88.32,44,361,97,92.75,155,318,111,89.73,55,137,352,89.73,55,137,352
2890,88.35,45,361,97,92.78,155,318,112,89.76,55,137,352,89.76,55,137,352
2891,88.38,45,361,97,92.81,155,318,112,89.79,55,137,352,89.79,55,137,352
2892,88.41,45,361,97,92.84,155,318,111,89.82,55,137,351,89.82,55,137,351
2893,88.44,45,361,97,92.88,155,318,111,89.86,55,137,352,89.86,55,137,352
2894,88.47,44,361,97,92.91,155,318,112,89.89,55,137,352,89.89,55,137,352
2895,88.50,45,361,97,92.94,155,318,111,89.92,55,137,352,89.92,55,137,352
2896,88.53,45,361,97,92.97,155,318,111,89.95,55,137,352,89.95,55,137,352
2897,88.56,44,361,97,93.00,155,318,111,89.98,55,137,351,89.98,55,137,351
2898,88.59,45,361,97,93.04,155,318,111,90.01,56,137,351,90.01,56,137,351
2899,88.62,45,361,97,93.07,154,318,111,90.04,55,137,352,90.04,55,137,352
2900,88.65,45,361,97,93.10,155,318,111,90.07,55,137,352,90.07,55,137,352
2901,88.68,45,360,97,93.13,155,318,112,90.11,55,137,352,90.11,55,137,352
2902,88.71,44,361,97,93.17,154,318,111,90.14,55,137,351,90.14,55,137,351
2903,88.74,45,361,97,93.20,155,318,111,90.17,55,137,352,90.17,55,137,352
2904,88.77,45,361,97,93.23,155,318,111,90.20,55,137,352,90.20,55,137,352
2905,88.80,45,361,97,93.26,154,318,111,90.23,55,137,352,90.23,55,137,352
2906,88.83,45,361,97,93.29,155,318,111,90.26,55,137,352,90.26,55,137,352
2907,88.86,44,361,97,93.33,155,318,111,90.29,55,137,352,90.29,55,137,352
2908,88.89,44,361,97,93.36,155,318,112,90.32,55,137,352,90.32,55,137,352
2909,88.92,44,361,97,93.39,155,318,111,90.36,55,137,352,90.36,55,137,352
2910,88.95,45,361,97,93.42,155,318,111,90.39,55,137,351,90.39,55,137,351
2911,88.98,45,361,97,93.46,155,318,111,90.42,55,137,352,90.42,55,137,352
2912,89.01,45,361,97,93.49,155,318,112,90.45,55,137,352,90.45,55,137,352
2913,89.04,44,361,97,93.52,155,318,111,90.48,55,137,352,90.48,55,137,352
2914,89.07,45,360,97,93.55,155,318,111,90.51,55,137,352,90.51,55,137,352
2915,89.10,44,361,97,93.58,154,318,111,90.54,55,137,351,90.54,55,137,351
2916,89.13,44,361,97,93.62,154,318,111,90.57,55,137,351,90.57,55,137,351
2917,89.16,45,361,97,93.65,155,318,111,90.60,55,137,351,90.60,55,137,351
2918,89.19,44,361,97,93.68,155,318,111,90.64,55,137,352,90.64,55,137,352
2919,89.22,45,360,97,93.71,155,318,111,90.67,55,137,352,90.67,55,137,352
2920,89.25,44,361,97,93.75,155,318,111,90.70,55,137,352,90.70,55,137,352
2921,89.28,44,361,97,93.78,154,318,112,90.73,55,137,352,90.73,55,137,352
2922,89.31,44,361,97,93.81,155,318,111,90.76,55,137,351,90.76,55,137,351
2923,89.34,45,360,97,93.84,154,318,111,90.79,55,137,351,90.79,55,137,351
2924,89.37,45,361,97,93.88,155,318,111,90.82,55,137,352,90.82,55,137,352
2925,89.40,45,361,97,93.91,155,318,112,90.85,55,137,351,90.85,55,137,351
2926,89.43,45,361,97,93.94,155,318,111,90.89,55,137,352,90.89,55,137,352
2927,89.46,45,361,97,93.97,155,318,112,90.92,55,137,351,90.92,55,137,351
2928,89.49,45,361,97,94.00,154,318,112,90.95,55,137,351,90.95,55,137,351
2929,89.52,45,361,97,94.04,155,318,111,90.98,55,137,352,90.98,55,137,352
2930,89.55,45,361,97,94.07,155,318,111,91.01,55,137,351,91.01,55,137,351
2931,89.58,45,361,97,94.10,155,318,111,91.04,55,137,351,91.04,55,137,351
2932,89.61,45,361,97,94.13,155,318,111,91.07,55,137,351,91.07,55,137,351
2933,89.64,45,361,97,94.17,154,318,111,91.10,55,137,351,91.10,55,137,351
2934,89.68,45,360,97,94.20,154,318,111,91.13,56,137,352,91.13,56,137,352
2935,89.70,44,361,97,94.23,154,318,111,91.17,55,137,351,91.17,55,137,351
2936,89.73,45,361,97,94.26,155,318,112,91.20,55,137,352,91.20,55,137,352
2937,89.76,45,361,97,94.29,154,318,111,91.23,55,137,351,91.23,55,137,351
2938,89.79,45,361,97,94.33,155,318,111,91.26,55,137,352,91.26,55,137,352
2939,89.83,45,361,97,94.36,154,318,111,91.29,55,137,351,91.29,55,137,351
2940,89.86,45,361,97,94.39,154,318,111,91.32,55,137,352,91.32,55,137,352
2941,89.89,45,361,97,94.42,155,318,111,91.35,55,137,352,91.35,55,137,352
2942,89.92,45,360,97,94.45,154,318,111,91.38,55,137,351,91.38,55,137,351
2943,89.95,45,361,97,94.49,154,318,111,91.42,55,137,351,91.42,55,137,351
2944,89.98,45,361,97,94.52,154,318,111,91.45,55,137,352,91.45,55,137,352
2945,90.01,44,361,97,94.55,154,318,111,91.48,55,137,351,91.48,55,137,351
2946,90.04,45,360,97,94.58,154,318,111,91.51,55,137,352,91.51,55,137,352
2947,90.07,44,361,97,94.62,155,318,112,91.54,55,137,351,91.54,55,137,351
2948,90.10,45,361,97,94.65,154,318,111,91.57,55,137,352,91.57,55,137,352
2949,90.13,44,361,97,94.68,154,318,111,91.60,55,137,351,91.60,55,137,351
2950,90.16,45,361,97,94.71,154,318,111,91.63,55,137,351,91.63,55,137,351
2951,90.19,45,360,97,94.75,154,318,112,91.66,55,137,352,91.66,55,137,352
2952,90.22,44,361,97,94.78,155,318,112,91.70,55,137,351,91.70,55,137,351
2953,90.25,44,360,97,94.81,154,318,111,91.73,55,137,352,91.73,55,137,352
2954,90.28,45,361,97,94.84,154,318,111,91.76,55,137,351,91.76,55,137,351
2955,90.31,44,361,97,94.87,154,318,111,91.79,55,137,351,91.79,55,137,351
2956,90.34,45,360,97,94.91,155,318,112,91.82,55,136,351,91.82,55,136,351
2957,90.37,45,361,97,94.94,154,318,111,91.85,55,137,351,91.85,55,137,351
2958,90.40,45,361,97,94.97,155,318,112,91.88,55,137,351,91.88,55,137,351
2959,90.43,45,361,97,95.00,154,318,111,91.91,55,137,351,91.91,55,137,351
2960,90.46,44,361,97,95.04,154,318,111,91.95,55,137,352,91.95,55,137,352
2961,90.49,45,360,97,95.07,154,318,111,91.98,55,137,351,91.98,55,137,351
2962,90.52,44,360,97,95.10,155,318,112,92.01,55,137,351,92.01,55,137,351
2963,90.55,44,360,97,95.13,155,318,111,92.04,55,137,351,92.04,55,137,351
2964,90.58,45,360,97,95.16,154,318,111,92.07,55,137,351,92.07,55,137,351
2965,90.61,44,361,97,95.20,154,318,111,92.10,55,137,351,92.10,55,137,351
2966,90.64,44,361,97,95.23,154,318,112,92.13,55,137,351,92.13,55,137,351
2967,90.67,44,360,97,95.26,155,318,111,92.16,55,137,351,92.16,55,137,351
2968,90.70,44,361,97,95.29,154,318,111,92.19,55,137,351,92.19,55,137,351
2969,90.73,44,361,97,95.33,154,318,111,92.23,55,137,351,92.23,55,137,351
2970,90.76,44,361,97,95.36,154,318,111,92.26,55,137,351,92.26,55,137,351
2971,90.79,45,361,97,95.39,155,318,111,92.29,55,137,351,92.29,55,137,351
2972,90.82,44,361,97,95.42,155,318,111,92.32,55,137,351,92.32,55,137,351
2973,90.85,44,361,97,95.45,154,318,111,92.35,55,137,351,92.35,55,137,351
2974,90.88,44,360,97,95.49,154,318,111,92.38,55,137,352,92.38,55,137,352
2975,90.91,44,360,97,95.52,154,318,111,92.41,55,137,351,92.41,55,137,351
2976,90.94,45,361,97,95.55,154,318,112,92.44,55,137,351,92.44,55,137,351
2977,90.97,44,360,97,95.58,154,318,111,92.48,55,137,351,92.48,55,137,351
2978,91.00,45,360,97,95.62,155,318,111,92.51,55,137,351,92.51,55,137,351
2979,91.03,45,361,97,95.65,154,318,111,92.54,55,137,351,92.54,55,137,351
2980,91.06,44,361,97,95.68,154,318,111,92.57,55,137,351,92.57,55,137,351
2981,91.09,44,360,97,95.71,154,318,111,92.60,55,137,351,92.60,55,137,351
2982,91.12,44,360,97,95.75,154,318,111,92.63,55,137,351,92.63,55,137,351
2983,91.15,45,360,97,95.78,155,318,111,92.66,55,137,351,92.66,55,137,351
2984,91.18,44,360,97,95.81,154,318,111,92.69,55,137,351,92.69,55,137,351
2985,91.21,44,361,97,95.84,154,318,111,92.73,55,137,351,92.73,55,137,351
2986,91.24,45,360,97,95.87,154,318,111,92.76,55,137,351,92.76,55,137,351
2987,91.27,44,360,97,95.91,154,318,111,92.79,55,136,351,92.79,55,136,351
2988,91.30,44,360,97,95.94,154,318,111,92.82,55,137,351,92.82,55,137,351
2989,91.33,44,360,97,95.97,154,318,111,92.85,55,137,351,92.85,55,137,351
2990,91.36,44,360,97,96.00,154,318,111,92.88,55,137,351,92.88,55,137,351
2991,91.39,44,361,97,96.04,155,318,111,92.91,55,137,351,92.91,55,137,351
2992,91.42,45,360,97,96.07,155,318,111,92.94,55,137,351,92.94,55,137,351
2993,91.45,45,360,97,96.10,154,318,111,92.98,55,137,351,92.98,55,137,351
2994,91.48,44,360,97,96.13,155,318,111,93.01,55,137,351,93.01,55,137,351
2995,91.51,44,361,97,96.16,154,318,111,93.04,55,137,351,93.04,55,137,351
2996,91.54,44,360,97,96.20,154,318,111,93.07,55,137,351,93.07,55,137,351
2997,91.57,45,360,97,96.23,154,318,111,93.10,55,137,351,93.10,55,137,351
2998,91.61,44,360,97,96.26,155,318,111,93.13,55,137,351,93.13,55,137,351
2999,91.63,45,360,97,96.29,154,318,111,93.16,55,136,352,93.16,55,136,352
3000,91.66,45,360,97,96.32,154,318,111,93.19,55,137,351,93.19,55,137,351
3001,91.70,45,360,97,96.36,155,318,111,93.22,55,137,351,93.22,55,137,351
3002,91.72,44,360,97,96.39,155,318,111,93.26,55,137,351,93.26,55,137,351
3003,91.76,44,360,97,96.42,154,318,111,93.29,55,137,351,93.29,55,137,351
3004,91.79,44,360,97,96.45,154,318,111,93.32,55,137,351,93.32,55,137,351
3005,91.82,45,361,97,96.49,155,318,111,93.35,55,137,351,93.35,55,137,351
3006,91.85,44,360,97,96.52,155,318,111,93.38,55,137,351,93.38,55,137,351
3007,91.88,45,360,97,96.55,155,318,112,93.41,55,137,351,93.41,55,137,351
3008,91.91,44,360,97,96.58,154,318,112,93.44,55,137,351,93.44,55,137,351
3009,91.94,45,360,97,96.62,154,318,111,93.47,55,137,351,93.47,55,137,351
3010,91.97,44,360,97,96.65,154,318,111,93.51,55,137,351,93.51,55,137,351
3011,92.00,44,360,97,96.68,154,318,112,93.54,55,137,351,93.54,55,137,351
3012,92.03,44,360,97,96.71,154,318,111,93.57,55,137,351,93.57,55,137,351
3013,92.06,44,360,97,96.75,154,318,111,93.60,55,137,351,93.60,55,137,351
3014,92.09,44,360,97,96.78,155,318,111,93.63,55,137,351,93.63,55,137,351
3015,92.12,44,360,97,96.81,154,318,111,93.66,55,137,351,93.66,55,137,351
3016,92.15,44,360,97,96.84,154,318,111,93.69,55,137,351,93.69,55,137,351
3017,92.18,45,361,97,96.87,155,318,111,93.72,55,137,351,93.72,55,137,351
3018,92.21,44,361,97,96.91,155,318,111,93.76,55,137,351,93.76,55,137,351
3019,92.24,44,361,97,96.94,154,318,111,93.79,55,136,351,93.79,55,136,351
3020,92.27,45,361,97,96.97,154,318,111,93.82,55,137,351,93.82,55,137,351
3021,92.30,44,361,97,97.00,154,318,111,93.85,55,137,351,93.85,55,137,351
3022,92.33,44,361,97,97.04,154,318,111,93.88,55,137,351,93.88,55,137,351
3023,92.36,44,360,97,97.07,154,318,111,93.91,55,137,351,93.91,55,137,351
3024,92.39,45,360,97,97.10,154,318,111,93.94,55,137,351,93.94,55,137,351
3025,92.42,45,361,97,97.13,155,318,111,93.97,55,137,351,93.97,55,137,351
3026,92.45,45,361,97,97.16,154,318,111,94.01,55,137,351,94.01,55,137,351
3027,92.48,44,361,97,97.20,154,318,112,94.04,55,137,351,94.04,55,137,351
3028,92.51,44,360,97,97.23,154,318,111,94.07,55,137,351,94.07,55,137,351
3029,92.54,44,360,97,97.26,154,318,111,94.10,55,137,351,94.10,55,137,351
3030,92.57,45,361,97,97.29,155,318,111,94.13,55,137,351,94.13,55,137,351
3031,92.60,44,360,97,97.32,154,318,111,94.16,55,137,351,94.16,55,137,351
3032,92.63,45,360,97,97.36,154,318,111,94.19,55,137,351,94.19,55,137,351
3033,92.66,44,360,97,97.39,154,318,111,94.22,55,137,351,94.22,55,137,351
3034,92.69,44,361,97,97.42,154,318,111,94.25,55,136,351,94.25,55,136,351
3035,92.72,44,360,97,97.45,154,318,111,94.29,55,137,351,94.29,55,137,351
3036,92.75,44,360,97,97.49,154,318,111,94.32,55,137,351,94.32,55,137,351
3037,92.78,44,360,97,97.52,154,318,111,94.35,55,137,351,94.35,55,137,351
3038,92.81,44,360,97,97.55,154,318,111,94.38,55,137,351,94.38,55,137,351
3039,92.84,45,360,97,97.58,154,318,112,94.41,55,137,351,94.41,55,137,351
3040,92.87,44,360,97,97.61,154,318,111,94.44,55,137,351,94.44,55,137,351
3041,92.90,44,361,97,97.65,154,318,111,94.47,55,137,352,94.47,55,137,352
3042,92.93,45,360,97,97.68,154,318,111,94.50,55,136,351,94.50,55,136,351
3043,92.96,44,360,97,97.71,154,318,111,94.54,55,137,351,94.54,55,137,351
3044,92.99,45,360,97,97.74,154,318,111,94.57,55,137,351,94.57,55,137,351
3045,93.02,44,360,97,97.78,155,318,111,94.60,55,137,351,94.60,55,137,351
3046,93.05,45,361,97,97.81,154,318,111,94.63,55,137,351,94.63,55,137,351
3047,93.08,44,360,97,97.84,154,318,111,94.66,55,137,351,94.66,55,137,351
3048,93.11,45,360,97,97.87,155,318,111,94.69,55,137,351,94.69,55,137,351
3049,93.14,44,361,97,97.90,154,318,111,94.72,55,137,351,94.72,55,137,351
3050,93.17,44,361,97,97.94,155,318,111,94.75,55,137,351,94.75,55,137,351
3051,93.20,44,360,97,97.97,154,318,111,94.79,55,137,351,94.79,55,137,351
3052,93.23,45,361,97,98.00,154,318,111,94.82,55,137,351,94.82,55,137,351
3053,93.26,44,360,97,98.03,155,318,111,94.85,55,137,351,94.85,55,137,351
3054,93.29,44,360,97,98.07,155,318,111,94.88,55,137,351,94.88,55,137,351
3055,93.32,44,361,97,98.10,154,317,111,94.91,55,137,351,94.91,55,137,351
3056,93.36,44,360,97,98.13,154,318,112,94.94,55,137,351,94.94,55,137,351
3057,93.38,44,360,97,98.16,154,318,111,94.97,55,137,351,94.97,55,137,351
3058,93.41,44,360,97,98.20,154,317,111,95.00,55,137,351,95.00,55,137,351
3059,93.44,44,360,97,98.23,154,318,111,95.04,55,137,351,95.04,55,137,351
3060,93.47,45,361,97,98.26,154,318,111,95.07,55,137,351,95.07,55,137,351
3061,93.50,44,361,97,98.29,154,317,111,95.10,55,137,351,95.10,55,137,351
3062,93.54,44,360,97,98.32,154,318,111,95.13,55,137,351,95.13,55,137,351
3063,93.56,45,360,97,98.36,154,318,111,95.16,55,137,351,95.16,55,137,351
3064,93.59,44,361,97,98.39,155,318,111,95.19,55,137,351,95.19,55,137,351
3065,93.63,45,360,97,98.42,154,318,111,95.22,55,137,351,95.22,55,137,351
3066,93.66,45,360,97,98.45,154,318,111,95.25,55,137,351,95.25,55,137,351
3067,93.69,45,360,97,98.49,154,318,111,95.29,55,137,351,95.29,55,137,351
3068,93.72,44,360,97,98.52,154,318,111,95.31,55,137,351,95.31,55,137,351
3069,93.75,44,360,97,98.55,154,318,111,95.35,55,137,351,95.35,55,137,351
3070,93.78,45,360,97,98.58,154,318,111,95.38,55,137,351,95.38,55,137,351
3071,93.81,45,360,97,98.61,154,318,111,95.41,55,137,351,95.41,55,137,351
3072,93.84,45,360,97,98.65,154,318,111,95.44,55,137,351,95.44,55,137,351
3073,93.87,44,360,97,98.68,154,318,111,95.47,55,137,351,95.47,55,137,351
3074,93.90,44,360,97,98.71,154,318,111,95.50,55,137,351,95.50,55,137,351
3075,93.93,44,360,97,98.74,155,318,111,95.54,55,137,351,95.54,55,137,351
3076,93.96,45,360,97,98.78,154,318,111,95.56,55,137,351,95.56,55,137,351
3077,93.99,45,360,97,98.81,154,318,111,95.60,55,137,351,95.60,55,137,351
3078,94.02,44,360,97,98.84,154,318,112,95.63,55,137,351,95.63,55,137,351
3079,94.05,44,360,97,98.87,154,318,111,95.66,55,137,351,95.66,55,137,351
3080,94.08,44,360,97,98.90,154,317,111,95.69,55,136,351,95.69,55,136,351
3081,94.11,44,360,97,98.94,154,317,111,95.72,55,136,351,95.72,55,136,351
3082,94.14,44,360,97,98.97,155,318,112,95.75,55,137,351,95.75,55,137,351
3083,94.17,45,360,97,99.00,154,318,111,95.78,55,137,351,95.78,55,137,351
3084,94.20,45,360,97,99.03,154,318,111,95.81,55,137,351,95.81,55,137,351
3085,94.23,44,361,97,99.07,154,318,111,95.85,55,137,351,95.85,55,137,351
3086,94.26,45,360,97,99.10,154,318,111,95.88,55,136,351,95.88,55,136,351
3087,94.29,44,360,97,99.13,154,318,111,95.91,55,137,351,95.91,55,137,351
